nohup: 忽略输入
/home/zhang_t/workspace/southner/model/ResAttentionNet.py:252: UserWarning: Implicit dimension choice for softmax has been deprecated. Change the call to include dim=X as an argument.
  fall_res[:,:,[6,7]] = self.softmax(fall_res[:,:,[6,7]])
/home/zhang_t/workspace/southner/utils/utils.py:103: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  noo_pred_c = noo_pred[noo_pred_mask]
/home/zhang_t/workspace/southner/utils/utils.py:104: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  noo_target_c = noo_target[noo_pred_mask]
/home/zhang_t/.conda/envs/mmwave/lib/python3.9/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='sum' instead.
  warnings.warn(warning.format(ret))
/home/zhang_t/workspace/southner/utils/utils.py:133: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  box_pred_response = box_pred[coo_response_mask].view(-1,3)
/home/zhang_t/workspace/southner/utils/utils.py:134: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  box_target_response = box_target[coo_response_mask].view(-1,3)
/home/zhang_t/workspace/southner/utils/utils.py:140: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  box_pred_not_response = box_pred[coo_not_response_mask].view(-1,3)
/home/zhang_t/workspace/southner/utils/utils.py:141: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  box_target_not_response = box_target[coo_not_response_mask].view(-1,3)
/home/zhang_t/.conda/envs/mmwave/lib/python3.9/site-packages/torch/autograd/__init__.py:197: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/home/zhang_t/workspace/southner/show_res.py:22: RuntimeWarning: divide by zero encountered in log
  return (np.log(data))/(max_val+1)*255
epoch:000 || batch 000 with loss:1018.660522 
epoch:013 || batch 010 with loss:236.181534 
epoch:013 || batch 020 with loss:302.201721 
epoch:013 || batch 030 with loss:232.589233 
epoch:013 || batch 040 with loss:274.107605 
epoch:013 || batch 050 with loss:254.964767 
epoch:013 || batch 060 with loss:246.885132 
epoch:013 || batch 070 with loss:340.069458 
epoch:013 || batch 080 with loss:229.930908 
epoch:013 || batch 090 with loss:286.984833 
epoch:013 || batch 100 with loss:326.282288 
epoch:013 || batch 110 with loss:338.763947 
epoch:013 || batch 120 with loss:261.454041 
epoch:013 || batch 130 with loss:314.535889 
epoch:013 || batch 140 with loss:231.472107 
epoch:013 || batch 150 with loss:305.275269 
epoch:013 || batch 160 with loss:275.654785 
epoch:013 || batch 170 with loss:322.566345 
epoch:013 || batch 180 with loss:297.164795 
epoch:013 || batch 190 with loss:225.200729 
epoch:013 || batch 200 with loss:236.858200 
epoch:013 || batch 210 with loss:320.779907 
epoch:013 || batch 220 with loss:291.379761 
epoch:013 || batch 230 with loss:208.326874 
epoch:013 || batch 240 with loss:207.319275 
epoch:013 || batch 250 with loss:259.406830 
epoch:013 || batch 260 with loss:204.715637 
epoch:013 || batch 270 with loss:262.686981 
epoch:013 || batch 280 with loss:317.400299 
epoch:013 || batch 290 with loss:288.118591 
epoch:013 || batch 300 with loss:265.516907 
epoch:013 || batch 310 with loss:209.714447 
epoch:013 || batch 320 with loss:277.507263 
epoch:013 || batch 330 with loss:230.965271 
epoch:013 || batch 340 with loss:300.104706 
epoch:013 || batch 350 with loss:276.614624 
epoch:013 || batch 360 with loss:308.547882 
epoch:013 || batch 370 with loss:266.873108 
epoch:013 || batch 380 with loss:285.647522 
epoch:014 || batch 000 with loss:264.997406 
epoch:014 || batch 010 with loss:287.317047 
epoch:014 || batch 020 with loss:323.088745 
epoch:014 || batch 030 with loss:210.912231 
epoch:014 || batch 040 with loss:200.954498 
epoch:014 || batch 050 with loss:319.512512 
epoch:014 || batch 060 with loss:284.070374 
epoch:014 || batch 070 with loss:263.987762 
epoch:014 || batch 080 with loss:300.664551 
epoch:014 || batch 090 with loss:225.408356 
epoch:014 || batch 100 with loss:281.450256 
epoch:014 || batch 110 with loss:298.068878 
epoch:014 || batch 120 with loss:248.196472 
epoch:014 || batch 130 with loss:268.477295 
epoch:014 || batch 140 with loss:233.057648 
epoch:014 || batch 150 with loss:306.178680 
epoch:014 || batch 160 with loss:212.676086 
epoch:014 || batch 170 with loss:272.192780 
epoch:014 || batch 180 with loss:248.735992 
epoch:014 || batch 190 with loss:306.155304 
epoch:014 || batch 200 with loss:270.957336 
epoch:014 || batch 210 with loss:265.338135 
epoch:014 || batch 220 with loss:232.474121 
epoch:014 || batch 230 with loss:263.270874 
epoch:014 || batch 240 with loss:230.874008 
epoch:014 || batch 250 with loss:256.240662 
epoch:014 || batch 260 with loss:232.202759 
epoch:014 || batch 270 with loss:281.197510 
epoch:014 || batch 280 with loss:302.846344 
epoch:014 || batch 290 with loss:231.418549 
epoch:014 || batch 300 with loss:233.598938 
epoch:014 || batch 310 with loss:225.737091 
epoch:014 || batch 320 with loss:344.995544 
epoch:014 || batch 330 with loss:316.990662 
epoch:014 || batch 340 with loss:276.718994 
epoch:014 || batch 350 with loss:271.369904 
epoch:014 || batch 360 with loss:229.299469 
epoch:014 || batch 370 with loss:255.350693 
epoch:014 || batch 380 with loss:304.008423 
epoch:015 || batch 000 with loss:232.147339 
epoch:015 || batch 010 with loss:226.629791 
epoch:015 || batch 020 with loss:251.821884 
epoch:015 || batch 030 with loss:249.393036 
epoch:015 || batch 040 with loss:284.945221 
epoch:015 || batch 050 with loss:201.311646 
epoch:015 || batch 060 with loss:261.246552 
epoch:015 || batch 070 with loss:200.422501 
epoch:015 || batch 080 with loss:256.172668 
epoch:015 || batch 090 with loss:305.371887 
epoch:015 || batch 100 with loss:235.490326 
epoch:015 || batch 110 with loss:204.710892 
epoch:015 || batch 120 with loss:259.813751 
epoch:015 || batch 130 with loss:332.828491 
epoch:015 || batch 140 with loss:212.805374 
epoch:015 || batch 150 with loss:221.829758 
epoch:015 || batch 160 with loss:320.170990 
epoch:015 || batch 170 with loss:209.770187 
epoch:015 || batch 180 with loss:229.072815 
epoch:015 || batch 190 with loss:223.979309 
epoch:015 || batch 200 with loss:209.841858 
epoch:015 || batch 210 with loss:244.078461 
epoch:015 || batch 220 with loss:245.647858 
epoch:015 || batch 230 with loss:290.314423 
epoch:015 || batch 240 with loss:308.528687 
epoch:015 || batch 250 with loss:239.974548 
epoch:015 || batch 260 with loss:278.865601 
epoch:015 || batch 270 with loss:219.472946 
epoch:015 || batch 280 with loss:256.276031 
epoch:015 || batch 290 with loss:382.911163 
epoch:015 || batch 300 with loss:265.961853 
epoch:015 || batch 310 with loss:256.899292 
epoch:015 || batch 320 with loss:210.303329 
epoch:015 || batch 330 with loss:212.040573 
epoch:015 || batch 340 with loss:314.186371 
epoch:015 || batch 350 with loss:326.981140 
epoch:015 || batch 360 with loss:262.613739 
epoch:015 || batch 370 with loss:269.574402 
epoch:015 || batch 380 with loss:206.127731 
epoch:016 || batch 000 with loss:229.313812 
epoch:016 || batch 010 with loss:276.513885 
epoch:016 || batch 020 with loss:297.592194 
epoch:016 || batch 030 with loss:207.128479 
epoch:016 || batch 040 with loss:216.458374 
epoch:016 || batch 050 with loss:215.599579 
epoch:016 || batch 060 with loss:228.393921 
epoch:016 || batch 070 with loss:259.517548 
epoch:016 || batch 080 with loss:200.982071 
epoch:016 || batch 090 with loss:236.227478 
epoch:016 || batch 100 with loss:271.880615 
epoch:016 || batch 110 with loss:231.365768 
epoch:016 || batch 120 with loss:211.459961 
epoch:016 || batch 130 with loss:214.788086 
epoch:016 || batch 140 with loss:273.835480 
epoch:016 || batch 150 with loss:315.242584 
epoch:016 || batch 160 with loss:333.052002 
epoch:016 || batch 170 with loss:189.275360 
epoch:016 || batch 180 with loss:283.747070 
epoch:016 || batch 190 with loss:311.965149 
epoch:016 || batch 200 with loss:282.189575 
epoch:016 || batch 210 with loss:250.218567 
epoch:016 || batch 220 with loss:250.319168 
epoch:016 || batch 230 with loss:253.494415 
epoch:016 || batch 240 with loss:324.189270 
epoch:016 || batch 250 with loss:210.797653 
epoch:016 || batch 260 with loss:295.100677 
epoch:016 || batch 270 with loss:275.558838 
epoch:016 || batch 280 with loss:225.480591 
epoch:016 || batch 290 with loss:238.878571 
epoch:016 || batch 300 with loss:316.959656 
epoch:016 || batch 310 with loss:277.815857 
epoch:016 || batch 320 with loss:223.095901 
epoch:016 || batch 330 with loss:326.789246 
epoch:016 || batch 340 with loss:195.668854 
epoch:016 || batch 350 with loss:232.872513 
epoch:016 || batch 360 with loss:251.090088 
epoch:016 || batch 370 with loss:265.056732 
epoch:016 || batch 380 with loss:272.279999 
epoch:017 || batch 000 with loss:216.634354 
epoch:017 || batch 010 with loss:227.554398 
epoch:017 || batch 020 with loss:243.613007 
epoch:017 || batch 030 with loss:206.553009 
epoch:017 || batch 040 with loss:261.414825 
epoch:017 || batch 050 with loss:196.427963 
epoch:017 || batch 060 with loss:311.399048 
epoch:017 || batch 070 with loss:304.232758 
epoch:017 || batch 080 with loss:258.563782 
epoch:017 || batch 090 with loss:219.279770 
epoch:017 || batch 100 with loss:220.531769 
epoch:017 || batch 110 with loss:268.868042 
epoch:017 || batch 120 with loss:314.640594 
epoch:017 || batch 130 with loss:328.754883 
epoch:017 || batch 140 with loss:271.447418 
epoch:017 || batch 150 with loss:250.751190 
epoch:017 || batch 160 with loss:207.494293 
epoch:017 || batch 170 with loss:336.464081 
epoch:017 || batch 180 with loss:250.258636 
epoch:017 || batch 190 with loss:304.890747 
epoch:017 || batch 200 with loss:210.247940 
epoch:017 || batch 210 with loss:263.708282 
epoch:017 || batch 220 with loss:186.069061 
epoch:017 || batch 230 with loss:247.896957 
epoch:017 || batch 240 with loss:239.919006 
epoch:017 || batch 250 with loss:273.813171 
epoch:017 || batch 260 with loss:232.990204 
epoch:017 || batch 270 with loss:269.072327 
epoch:017 || batch 280 with loss:276.297729 
epoch:017 || batch 290 with loss:275.187347 
epoch:017 || batch 300 with loss:281.291077 
epoch:017 || batch 310 with loss:263.493591 
epoch:017 || batch 320 with loss:292.461029 
epoch:017 || batch 330 with loss:209.266113 
epoch:017 || batch 340 with loss:221.054550 
epoch:017 || batch 350 with loss:328.874237 
epoch:017 || batch 360 with loss:209.273102 
epoch:017 || batch 370 with loss:221.684662 
epoch:017 || batch 380 with loss:199.629364 
epoch:018 || batch 000 with loss:269.889526 
epoch:018 || batch 010 with loss:278.802551 
epoch:018 || batch 020 with loss:319.748505 
epoch:018 || batch 030 with loss:290.082520 
epoch:018 || batch 040 with loss:236.303818 
epoch:018 || batch 050 with loss:230.430084 
epoch:018 || batch 060 with loss:246.569885 
epoch:018 || batch 070 with loss:290.716400 
epoch:018 || batch 080 with loss:299.326263 
epoch:018 || batch 090 with loss:234.657059 
epoch:018 || batch 100 with loss:217.356964 
epoch:018 || batch 110 with loss:255.820465 
epoch:018 || batch 120 with loss:247.149109 
epoch:018 || batch 130 with loss:229.961578 
epoch:018 || batch 140 with loss:194.667877 
epoch:018 || batch 150 with loss:269.590637 
epoch:018 || batch 160 with loss:206.634918 
epoch:018 || batch 170 with loss:306.068695 
epoch:018 || batch 180 with loss:231.484985 
epoch:018 || batch 190 with loss:330.722565 
epoch:018 || batch 200 with loss:376.556549 
epoch:018 || batch 210 with loss:276.333191 
epoch:018 || batch 220 with loss:218.137955 
epoch:018 || batch 230 with loss:340.338013 
epoch:018 || batch 240 with loss:232.282135 
epoch:018 || batch 250 with loss:220.582077 
epoch:018 || batch 260 with loss:267.554016 
epoch:018 || batch 270 with loss:211.145660 
epoch:018 || batch 280 with loss:257.955597 
epoch:018 || batch 290 with loss:243.288284 
epoch:018 || batch 300 with loss:253.951370 
epoch:018 || batch 310 with loss:288.312012 
epoch:018 || batch 320 with loss:264.856262 
epoch:018 || batch 330 with loss:262.476440 
epoch:018 || batch 340 with loss:194.335648 
epoch:018 || batch 350 with loss:203.142792 
epoch:018 || batch 360 with loss:202.418182 
epoch:018 || batch 370 with loss:226.615433 
epoch:018 || batch 380 with loss:222.223663 
epoch:019 || batch 000 with loss:221.858200 
epoch:019 || batch 010 with loss:230.854279 
epoch:019 || batch 020 with loss:275.253448 
epoch:019 || batch 030 with loss:196.546494 
epoch:019 || batch 040 with loss:275.396759 
epoch:019 || batch 050 with loss:267.889160 
epoch:019 || batch 060 with loss:329.843872 
epoch:019 || batch 070 with loss:331.645538 
epoch:019 || batch 080 with loss:292.041107 
epoch:019 || batch 090 with loss:261.095093 
epoch:019 || batch 100 with loss:226.535248 
epoch:019 || batch 110 with loss:264.084839 
epoch:019 || batch 120 with loss:275.127594 
epoch:019 || batch 130 with loss:290.881378 
epoch:019 || batch 140 with loss:213.278870 
epoch:019 || batch 150 with loss:242.397812 
epoch:019 || batch 160 with loss:276.708130 
epoch:019 || batch 170 with loss:343.605652 
epoch:019 || batch 180 with loss:257.445618 
epoch:019 || batch 190 with loss:313.025696 
epoch:019 || batch 200 with loss:233.137497 
epoch:019 || batch 210 with loss:292.257599 
epoch:019 || batch 220 with loss:205.803833 
epoch:019 || batch 230 with loss:269.441620 
epoch:019 || batch 240 with loss:248.317322 
epoch:019 || batch 250 with loss:322.710724 
epoch:019 || batch 260 with loss:239.181366 
epoch:019 || batch 270 with loss:280.110748 
epoch:019 || batch 280 with loss:246.767197 
epoch:019 || batch 290 with loss:228.999786 
epoch:019 || batch 300 with loss:268.616669 
epoch:019 || batch 310 with loss:229.026428 
epoch:019 || batch 320 with loss:246.568863 
epoch:019 || batch 330 with loss:314.266571 
epoch:019 || batch 340 with loss:281.934204 
epoch:019 || batch 350 with loss:237.797791 
epoch:019 || batch 360 with loss:219.780273 
epoch:019 || batch 370 with loss:225.177444 
epoch:019 || batch 380 with loss:205.065781 
epoch:020 || batch 000 with loss:216.769592 
epoch:020 || batch 010 with loss:226.584824 
epoch:020 || batch 020 with loss:296.477295 
epoch:020 || batch 030 with loss:298.108521 
epoch:020 || batch 040 with loss:272.807251 
epoch:020 || batch 050 with loss:233.193832 
epoch:020 || batch 060 with loss:233.121384 
epoch:020 || batch 070 with loss:203.509628 
epoch:020 || batch 080 with loss:274.656219 
epoch:020 || batch 090 with loss:276.103241 
epoch:020 || batch 100 with loss:344.483246 
epoch:020 || batch 110 with loss:209.187454 
epoch:020 || batch 120 with loss:198.509674 
epoch:020 || batch 130 with loss:197.931183 
epoch:020 || batch 140 with loss:274.953766 
epoch:020 || batch 150 with loss:225.319748 
epoch:020 || batch 160 with loss:282.132263 
epoch:020 || batch 170 with loss:292.400238 
epoch:020 || batch 180 with loss:258.615143 
epoch:020 || batch 190 with loss:261.467316 
epoch:020 || batch 200 with loss:201.317657 
epoch:020 || batch 210 with loss:238.598190 
epoch:020 || batch 220 with loss:282.774231 
epoch:020 || batch 230 with loss:305.184875 
epoch:020 || batch 240 with loss:265.186188 
epoch:020 || batch 250 with loss:222.752563 
epoch:020 || batch 260 with loss:236.529663 
epoch:020 || batch 270 with loss:228.713608 
epoch:020 || batch 280 with loss:215.936218 
epoch:020 || batch 290 with loss:285.687805 
epoch:020 || batch 300 with loss:288.971039 
epoch:020 || batch 310 with loss:248.685226 
epoch:020 || batch 320 with loss:229.566559 
epoch:020 || batch 330 with loss:233.717621 
epoch:020 || batch 340 with loss:206.943085 
epoch:020 || batch 350 with loss:209.891541 
epoch:020 || batch 360 with loss:217.661987 
epoch:020 || batch 370 with loss:283.716858 
epoch:020 || batch 380 with loss:242.140335 
epoch:021 || batch 000 with loss:267.698547 
epoch:021 || batch 010 with loss:264.393860 
epoch:021 || batch 020 with loss:271.363037 
epoch:021 || batch 030 with loss:284.145935 
epoch:021 || batch 040 with loss:238.985199 
epoch:021 || batch 050 with loss:184.997955 
epoch:021 || batch 060 with loss:237.632935 
epoch:021 || batch 070 with loss:284.295197 
epoch:021 || batch 080 with loss:221.976898 
epoch:021 || batch 090 with loss:228.730133 
epoch:021 || batch 100 with loss:254.559677 
epoch:021 || batch 110 with loss:222.433884 
epoch:021 || batch 120 with loss:223.666321 
epoch:021 || batch 130 with loss:213.193497 
epoch:021 || batch 140 with loss:290.323975 
epoch:021 || batch 150 with loss:249.139328 
epoch:021 || batch 160 with loss:259.221375 
epoch:021 || batch 170 with loss:242.441757 
epoch:021 || batch 180 with loss:250.039764 
epoch:021 || batch 190 with loss:262.816162 
epoch:021 || batch 200 with loss:285.436188 
epoch:021 || batch 210 with loss:229.748093 
epoch:021 || batch 220 with loss:226.179184 
epoch:021 || batch 230 with loss:248.971405 
epoch:021 || batch 240 with loss:234.723618 
epoch:021 || batch 250 with loss:244.535385 
epoch:021 || batch 260 with loss:266.014618 
epoch:021 || batch 270 with loss:237.564072 
epoch:021 || batch 280 with loss:302.405823 
epoch:021 || batch 290 with loss:257.993530 
epoch:021 || batch 300 with loss:209.667023 
epoch:021 || batch 310 with loss:225.560211 
epoch:021 || batch 320 with loss:342.253967 
epoch:021 || batch 330 with loss:206.339203 
epoch:021 || batch 340 with loss:267.792358 
epoch:021 || batch 350 with loss:222.104904 
epoch:021 || batch 360 with loss:265.337860 
epoch:021 || batch 370 with loss:224.532410 
epoch:021 || batch 380 with loss:221.655548 
epoch:022 || batch 000 with loss:267.913208 
epoch:022 || batch 010 with loss:237.911087 
epoch:022 || batch 020 with loss:226.141525 
epoch:022 || batch 030 with loss:230.236938 
epoch:022 || batch 040 with loss:357.635468 
epoch:022 || batch 050 with loss:262.487885 
epoch:022 || batch 060 with loss:228.241302 
epoch:022 || batch 070 with loss:210.560699 
epoch:022 || batch 080 with loss:292.169250 
epoch:022 || batch 090 with loss:286.303894 
epoch:022 || batch 100 with loss:269.233612 
epoch:022 || batch 110 with loss:360.848022 
epoch:022 || batch 120 with loss:248.427612 
epoch:022 || batch 130 with loss:261.426971 
epoch:022 || batch 140 with loss:275.145813 
epoch:022 || batch 150 with loss:237.644012 
epoch:022 || batch 160 with loss:241.794601 
epoch:022 || batch 170 with loss:212.408829 
epoch:022 || batch 180 with loss:219.202927 
epoch:022 || batch 190 with loss:216.666412 
epoch:022 || batch 200 with loss:248.533325 
epoch:022 || batch 210 with loss:269.070007 
epoch:022 || batch 220 with loss:306.398041 
epoch:022 || batch 230 with loss:213.575806 
epoch:022 || batch 240 with loss:287.793518 
epoch:022 || batch 250 with loss:226.334534 
epoch:022 || batch 260 with loss:230.636353 
epoch:022 || batch 270 with loss:210.330490 
epoch:022 || batch 280 with loss:242.388687 
epoch:022 || batch 290 with loss:259.299103 
epoch:022 || batch 300 with loss:219.284027 
epoch:022 || batch 310 with loss:224.826508 
epoch:022 || batch 320 with loss:207.744980 
epoch:022 || batch 330 with loss:283.949951 
epoch:022 || batch 340 with loss:266.443207 
epoch:022 || batch 350 with loss:235.274490 
epoch:022 || batch 360 with loss:263.101776 
epoch:022 || batch 370 with loss:295.812744 
epoch:022 || batch 380 with loss:256.706726 
epoch:023 || batch 000 with loss:290.657623 
epoch:023 || batch 010 with loss:260.199188 
epoch:023 || batch 020 with loss:257.444641 
epoch:023 || batch 030 with loss:257.837769 
epoch:023 || batch 040 with loss:259.105133 
epoch:023 || batch 050 with loss:278.131134 
epoch:023 || batch 060 with loss:272.230835 
epoch:023 || batch 070 with loss:230.955505 
epoch:023 || batch 080 with loss:261.100952 
epoch:023 || batch 090 with loss:306.352417 
epoch:023 || batch 100 with loss:264.399841 
epoch:023 || batch 110 with loss:313.175629 
epoch:023 || batch 120 with loss:318.836945 
epoch:023 || batch 130 with loss:228.386215 
epoch:023 || batch 140 with loss:193.401123 
epoch:023 || batch 150 with loss:243.405777 
epoch:023 || batch 160 with loss:261.467834 
epoch:023 || batch 170 with loss:319.720978 
epoch:023 || batch 180 with loss:243.458008 
epoch:023 || batch 190 with loss:244.526428 
epoch:023 || batch 200 with loss:285.242096 
epoch:023 || batch 210 with loss:212.953995 
epoch:023 || batch 220 with loss:254.800598 
epoch:023 || batch 230 with loss:216.490341 
epoch:023 || batch 240 with loss:296.436920 
epoch:023 || batch 250 with loss:238.086090 
epoch:023 || batch 260 with loss:242.170593 
epoch:023 || batch 270 with loss:251.954910 
epoch:023 || batch 280 with loss:224.737503 
epoch:023 || batch 290 with loss:244.663177 
epoch:023 || batch 300 with loss:345.654053 
epoch:023 || batch 310 with loss:217.602234 
epoch:023 || batch 320 with loss:269.193024 
epoch:023 || batch 330 with loss:222.103363 
epoch:023 || batch 340 with loss:275.863556 
epoch:023 || batch 350 with loss:223.741760 
epoch:023 || batch 360 with loss:314.347443 
epoch:023 || batch 370 with loss:250.445282 
epoch:023 || batch 380 with loss:310.180969 
epoch:024 || batch 000 with loss:287.339752 
epoch:024 || batch 010 with loss:223.176285 
epoch:024 || batch 020 with loss:237.747055 
epoch:024 || batch 030 with loss:238.983887 
epoch:024 || batch 040 with loss:261.387207 
epoch:024 || batch 050 with loss:305.244324 
epoch:024 || batch 060 with loss:216.370193 
epoch:024 || batch 070 with loss:198.244873 
epoch:024 || batch 080 with loss:265.487946 
epoch:024 || batch 090 with loss:251.913803 
epoch:024 || batch 100 with loss:324.064301 
epoch:024 || batch 110 with loss:241.429199 
epoch:024 || batch 120 with loss:237.866699 
epoch:024 || batch 130 with loss:372.329620 
epoch:024 || batch 140 with loss:298.065308 
epoch:024 || batch 150 with loss:279.564606 
epoch:024 || batch 160 with loss:236.868713 
epoch:024 || batch 170 with loss:285.118958 
epoch:024 || batch 180 with loss:246.189728 
epoch:024 || batch 190 with loss:296.597321 
epoch:024 || batch 200 with loss:268.397644 
epoch:024 || batch 210 with loss:328.736206 
epoch:024 || batch 220 with loss:264.022369 
epoch:024 || batch 230 with loss:313.550415 
epoch:024 || batch 240 with loss:243.963608 
epoch:024 || batch 250 with loss:228.879990 
epoch:024 || batch 260 with loss:200.464630 
epoch:024 || batch 270 with loss:244.631210 
epoch:024 || batch 280 with loss:247.154755 
epoch:024 || batch 290 with loss:225.082275 
epoch:024 || batch 300 with loss:235.053772 
epoch:024 || batch 310 with loss:285.552002 
epoch:024 || batch 320 with loss:225.627579 
epoch:024 || batch 330 with loss:266.092987 
epoch:024 || batch 340 with loss:239.951721 
epoch:024 || batch 350 with loss:266.239899 
epoch:024 || batch 360 with loss:195.359268 
epoch:024 || batch 370 with loss:204.824310 
epoch:024 || batch 380 with loss:254.578674 
